text,label
"annie rdz10 Stress is what I eat for breakfast, lunch and dinner! I laugh out loud when I think about all the shit we have to worry about and how I still manage to keep it some what together. I lost a friend a business partner to Covid on Saturday morning. I thank God for another day. folded hands ",1
"We understand mental health, and we understand how some are not comfortable on video, thus, we are happy to announce that our podcast series, 'Community Assembled' will be audio and video! heroesassembledmedia mentalhealth marvel",0
Could sipping on an antioxidant rich cocoa drink protect your heart when stressed? ,0
Chronic Stress Can Affect Sexual Functioning And May Cause Impotency stress impotent health ,0
Back when I was engaged.. ring I started planning 5 months after getting engaged & still had 6 more months to go... She made it a nightmare tired Narcissist toxicmom ,1
“In a world where we can be anything…..be kind” KindnessMatters BeKind GoodMorningEveryone mentalhealth positivity PositiveVibes InspirationalQuotes quoteoftheday ,0
4. *Jealous* a belief that ones spouse is unfaithful *Bizarre* a belief in something that could never happen in real life eg being cloned by aliens. *Mixed* having two or more listed above. Visit MentalHealthMatters MentalHealthMatters health,0
"Super happy to share that we have expanded our horizons & made our debut on Twitter, please go & follow green heart MentalHealth MentalHealthMatters MentalHealthAwareness MentalHealthActivist ",0
"JustinTrudeau EMBARRASSING Australia Canada UK America teachers and government attacking children students in the name of fighting COVID19 No school, education, friends, family, no sports, food and drug addictions MentalHealthMatters Tokyo2020",1
Today's self care reminder It's okay to say NO! Setting boundaries is a healthy and necessary part of taking care of yourself. butterfly writing hand . . . . selfcare boundaries no noisacompletesentence believesurvivors supportsurvivors respectboundaries mentalhealth respect ,0
Happy backtoschool day to my friends and customers in england and wales . . I hope you've enjoyed some peace and your kids have had a great firstdayofschool mumsknow relief happy ,0
"UrbanPoling is a great way to improve your mental health! It fosters social interaction, self-esteem, and an overall feeling of wellbeing while improving exercise tolerance! MentalHealth SelfCare StayHealth ",0
"“With millennials, you hear a lot about wellness and not as much about health—and they’re different,” Stress Debt EatingOut Exercise ",0
September is Suicide Prevention Month sparkles MentalHealthMatters,0
"A 20 Yr war over. Many emotions,thoughts,memories & suffering. The past few wks have been tough 4 many. On our journey home I kept turning the news off thinking of all the lives lost not just during but after from the battle with their mentalhealth PTSD WeWillNeverForget red heart folded hands ",1
"As we enter another school year when millions of young people return to classrooms, let's make our mantra, EveryChildMatters, to hold those still unfound close in thought to demand action, and to protect those before us with everything we've got. CovidIsNotOver mentalhealth",0
Friends Till The End red heart friendship friends love bestfriends friendshipgoals happy fun life friendsforever photooftheday smile like memories photography innoboy family cute bff bestfriend happiness forever best party nature picoftheday green village ,0
CAN YOU GET ADDICTED TO TEA? Side Effects of Tea tagfire lifestyle health life LOL Yoga food selfies dental love breadth asthma RT swag stress anxiety happy smile followme style fun hot funny,0
"In the early 90s, I debuted the song Stress at the Greenwich Village Folk Festival. This Saturday I will be playing there again for an online show with some great songwriters. I go first. Tune In. ",0
Who all still up.... cuz they thoughts are racing and are keeping them awake??? Tired sleep depression anxiety,1
The chronic stress survival guide how to live with the anxiety and grief you can’t escape mentalhealth ,0
"Self-care September starts tomorrow! Each day, try and do a little something to take care of you. mentalhealth MentalHealthAwareness ",0
The mentalhealth impacts of pandemics like COVID19 may be profound & long-lasting. There is an urgent need to monitor & support nurses' & frontlineworkers' mentalhealthandwellness in the homelessnesssector now & as the pandemic recedes. ,0
"...what if I told you that a healthy belly laugh can lighten your emotional load, improve your health, and relieve stress? No joke."" humor anxiety stressfreelife stress stressmanagement laughing resilience ",0
Via Illinois school children can now legally miss class for mentalhealth reasons. emdr trauma psicologia psicoterapia emdrtherapy psicologa stress ptsd counselling mentalhealthawareness therapists trauminformedcare,0
You can’t really get mad when you wake up at 2am because of an owl smiling face with hearts tired owl needsleep ,0
"Do you find yourself excessively tired throughout the day? Researchers have connected excessive daytime sleepiness to a variety of diseases and health conditions, some quite serious. right arrow ",0
"Its super important to take care of yourself and make sure you aren't putting other peoples feelings before your own rainbow ""You can't pour from an empty cup, take care of yourself first"" green heart LAMH mentalhealthmatters mentalhealthishealth endthestigma prioritizeyourself ",0
"A lot of my clients use some of the exercises in this video to manage their anxiety & regulate their emotions, they find them very effective too! Check them out.... vagusnerve video stress relaxation ",0
Thought For The day GarimaGroup thoughts yourself india indore mp loveyourself love life quotes writer instadaily sad poetry writersofinstagram photooftheday quoteoftheday lifestyle happy quote motivation inspirationalquotes viral followforfollowback ,0
Stressed out? Read on the healthy ways to cope with Stress and a lot more trusted health information. Free health information for all. FreeHealthRevolution Please share with your friends.. Retweet domains Freddie Mercury Stocks shake off b…,0
"Those words tell a story of hell or glory. These words do not mask pain, nor do they offer fame, they are pathways to the soul and the pain which lies below the strength we portray to hide the disarray. BrainBaksa love instagood photooftheday fashion beautiful happy cute ",0
Are you organising a Halloween party this year? jack-o-lantern Are you stressed? exploding head We can provide customised online payment and booking pages specifically for your organisation? Leave it up to us and HocusPocus- the stress disappears sparkles Get in touch backhand index pointing right ,0
"Employers must ensure their nurses are getting the support they need, such as flexible schedules, expanded headcount or tools to deal with stress. healthcare",0
"Staff at Nike's corporate headquarters in Oregon have been given a week off to support their mental health, ahead of the return to the office in September."" (BBC) MentalHealth MentalHealthAwareness MentalHealthMatters ",0
If you're happy and you know it clap your hands face with tears of joy excited ,0
happy Wooden Baby Swing For Babies And Toddlers ,0
Own it is proud to announche the launch of our logo and brand identity. mood aesthetic excited brand officialstore environmentalsafe ownitamsterdam ,0
Here are some stress relieving techniques to work into your daily routine check mark Practice meditation or deep breathing check mark Move your body (exercise) check mark Optimize your nutrition check mark Take a hot bath check mark Stay connected with friends & family,0
UKTwinds Weird how once everyone is vaccinated things would go back to normal. Majority are vaccinated and we have less freedom than last year. It’s all about control. don’t care about the mentalhealth and how this is affecting families,1
What exactly causes depression and anxiety and how we use targeted TMS to treat these conditions? Make sure to watch our new video on our website! mentalhealth mind mentalwellbeing neuroscience ,0
"Hey everyone, it's that time of year again! I have been slacking on fundraising this year but better late than never! Please consider donating to via via SuicidePrevention mentalhealth",0
"Stressed out? Read on the healthy ways to cope with Stress and a lot more trusted health information. Free health information for all. FreeHealthRevolution Please share with your friends.. Retweet domains Freddie Mercury Donald Newlove, 93…",0
"Entrance to autumn (Funky Rock) [Driving, Autumn scenery, Eheya Deheya] 출처 Entrance,autumn,Driving,Lyrics,Exciting, fun,happy,Rest,Recovery,Travel,pleasure, Refreshing,car,Eheya *Music type Funky Rock *Music Features No ASMR.",0
